timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1741238296814,4188,16 Get Stock Prices Request,200,,User Thread Group 1-528,text,false,,369,341,543,543,http://localhost:8080/transaction/getStockPrices,4188,0,0
1741238296749,4254,16 Get Stock Prices Request,200,,User Thread Group 1-606,text,false,,369,339,542,542,http://localhost:8080/transaction/getStockPrices,4253,0,0
1741238296429,4573,16 Get Stock Prices Request,200,,User Thread Group 1-552,text,false,,369,345,542,542,http://localhost:8080/transaction/getStockPrices,4573,0,0
1741238294302,6701,15 Login Request,200,,User Thread Group 1-823,text,true,,548,250,541,541,http://localhost:8080/authentication/login,6701,0,0
1741238293659,7345,15 Login Request,200,,User Thread Group 1-896,text,true,,536,250,540,540,http://localhost:8080/authentication/login,7345,0,0
1741238296825,4181,16 Get Stock Prices Request,200,,User Thread Group 1-508,text,false,,369,345,540,540,http://localhost:8080/transaction/getStockPrices,4181,0,0
1741238294903,6106,15 Login Request,200,,User Thread Group 1-672,text,true,,547,251,539,539,http://localhost:8080/authentication/login,6103,0,0
1741238296896,4116,16 Get Stock Prices Request,200,,User Thread Group 1-493,text,false,,369,349,539,539,http://localhost:8080/transaction/getStockPrices,4115,0,0
1741238296777,4238,16 Get Stock Prices Request,200,,User Thread Group 1-591,text,false,,369,345,538,538,http://localhost:8080/transaction/getStockPrices,4237,0,0
1741238296690,4326,16 Get Stock Prices Request,200,,User Thread Group 1-564,text,false,,369,349,537,537,http://localhost:8080/transaction/getStockPrices,4315,0,0
1741238296862,4155,16 Get Stock Prices Request,200,,User Thread Group 1-448,text,false,,369,343,536,536,http://localhost:8080/transaction/getStockPrices,4155,0,0
1741238296920,4098,16 Get Stock Prices Request,200,,User Thread Group 1-630,text,false,,369,353,535,535,http://localhost:8080/transaction/getStockPrices,4098,0,0
1741238296805,4213,16 Get Stock Prices Request,200,,User Thread Group 1-339,text,false,,369,339,534,534,http://localhost:8080/transaction/getStockPrices,4213,0,0
1741238294332,6687,15 Login Request,200,,User Thread Group 1-922,text,true,,536,254,533,533,http://localhost:8080/authentication/login,6687,0,0
1741238296937,4082,16 Get Stock Prices Request,200,,User Thread Group 1-503,text,false,,369,355,533,533,http://localhost:8080/transaction/getStockPrices,4082,0,0
1741238296805,4214,16 Get Stock Prices Request,200,,User Thread Group 1-574,text,false,,369,341,533,533,http://localhost:8080/transaction/getStockPrices,4214,0,0
1741238296952,4067,16 Get Stock Prices Request,200,,User Thread Group 1-589,text,false,,369,349,533,533,http://localhost:8080/transaction/getStockPrices,4067,0,0
1741238296993,4030,16 Get Stock Prices Request,200,,User Thread Group 1-597,text,false,,369,352,530,530,http://localhost:8080/transaction/getStockPrices,4027,0,0
1741238296954,4069,16 Get Stock Prices Request,200,,User Thread Group 1-599,text,false,,369,343,529,529,http://localhost:8080/transaction/getStockPrices,4069,0,0
1741238297025,4003,16 Get Stock Prices Request,200,,User Thread Group 1-532,text,false,,369,351,528,528,http://localhost:8080/transaction/getStockPrices,4003,0,0
1741238296689,4340,16 Get Stock Prices Request,200,,User Thread Group 1-563,text,false,,369,347,527,527,http://localhost:8080/transaction/getStockPrices,4340,0,0
1741238295602,5428,15 Login Request,200,,User Thread Group 1-972,text,true,,551,250,526,526,http://localhost:8080/authentication/login,5428,0,0
1741238297105,3926,16 Get Stock Prices Request,200,,User Thread Group 1-592,text,false,,369,355,526,526,http://localhost:8080/transaction/getStockPrices,3926,0,0
1741238297007,4024,16 Get Stock Prices Request,200,,User Thread Group 1-549,text,false,,369,344,525,525,http://localhost:8080/transaction/getStockPrices,4024,0,0
1741238296998,4035,16 Get Stock Prices Request,200,,User Thread Group 1-439,text,false,,369,355,524,524,http://localhost:8080/transaction/getStockPrices,4035,0,0
1741238296870,4164,16 Get Stock Prices Request,200,,User Thread Group 1-452,text,false,,369,355,523,523,http://localhost:8080/transaction/getStockPrices,4164,0,0
1741238297191,3845,16 Get Stock Prices Request,200,,User Thread Group 1-457,text,false,,369,352,522,522,http://localhost:8080/transaction/getStockPrices,3845,0,0
1741238297200,3838,16 Get Stock Prices Request,200,,User Thread Group 1-505,text,false,,369,340,521,521,http://localhost:8080/transaction/getStockPrices,3838,0,0
1741238297166,3874,16 Get Stock Prices Request,200,,User Thread Group 1-613,text,false,,369,353,520,520,http://localhost:8080/transaction/getStockPrices,3874,0,0
1741238297222,3819,16 Get Stock Prices Request,200,,User Thread Group 1-515,text,false,,369,340,519,519,http://localhost:8080/transaction/getStockPrices,3819,0,0
1741238297068,3981,16 Get Stock Prices Request,200,,User Thread Group 1-605,text,false,,369,345,518,518,http://localhost:8080/transaction/getStockPrices,3981,0,0
1741238297292,3760,16 Get Stock Prices Request,200,,User Thread Group 1-621,text,false,,369,349,517,517,http://localhost:8080/transaction/getStockPrices,3760,0,0
1741238297228,3825,16 Get Stock Prices Request,200,,User Thread Group 1-513,text,false,,369,352,516,516,http://localhost:8080/transaction/getStockPrices,3825,0,0
1741238295574,5479,15 Login Request,200,,User Thread Group 1-680,text,true,,535,250,516,516,http://localhost:8080/authentication/login,5478,0,0
1741238297225,3828,16 Get Stock Prices Request,200,,User Thread Group 1-295,text,false,,369,345,515,515,http://localhost:8080/transaction/getStockPrices,3828,0,0
1741238297174,3880,16 Get Stock Prices Request,200,,User Thread Group 1-298,text,false,,369,339,514,514,http://localhost:8080/transaction/getStockPrices,3880,0,0
1741238297249,3807,16 Get Stock Prices Request,200,,User Thread Group 1-593,text,false,,369,352,513,513,http://localhost:8080/transaction/getStockPrices,3806,0,0
