timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1741411306752,7,14 Register Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Cannot assign requested address,User Thread Group 1-189,text,false,Expected to find an object with property ['success'] in path $ but found 'java.lang.String'. This is not a json object according to the JsonProvider: 'com.jayway.jsonpath.spi.json.JsonSmartJsonProvider'.,2299,0,222,222,http://localhost:8080/authentication/register,0,0,7
1741411306747,21,15 Login Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Cannot assign requested address,User Thread Group 1-154,text,false,Expected to find an object with property ['success'] in path $ but found 'java.lang.String'. This is not a json object according to the JsonProvider: 'com.jayway.jsonpath.spi.json.JsonSmartJsonProvider'.,2299,0,223,223,http://localhost:8080/authentication/login,0,0,21
1741411306758,8,15 Login Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Cannot assign requested address,User Thread Group 1-155,text,false,Expected to find an object with property ['success'] in path $ but found 'java.lang.String'. This is not a json object according to the JsonProvider: 'com.jayway.jsonpath.spi.json.JsonSmartJsonProvider'.,2299,0,223,223,http://localhost:8080/authentication/login,0,0,8
1741411306741,25,14 Register Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Cannot assign requested address,User Thread Group 1-188,text,false,Expected to find an object with property ['success'] in path $ but found 'java.lang.String'. This is not a json object according to the JsonProvider: 'com.jayway.jsonpath.spi.json.JsonSmartJsonProvider'.,2299,0,223,223,http://localhost:8080/authentication/register,0,0,25
1741411306771,22,14 Register Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Cannot assign requested address,User Thread Group 1-190,text,false,Expected to find an object with property ['success'] in path $ but found 'java.lang.String'. This is not a json object according to the JsonProvider: 'com.jayway.jsonpath.spi.json.JsonSmartJsonProvider'.,2299,0,225,225,http://localhost:8080/authentication/register,0,0,22
1741411306777,18,15 Login Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Cannot assign requested address,User Thread Group 1-156,text,false,Expected to find an object with property ['success'] in path $ but found 'java.lang.String'. This is not a json object according to the JsonProvider: 'com.jayway.jsonpath.spi.json.JsonSmartJsonProvider'.,2299,0,225,225,http://localhost:8080/authentication/login,0,0,18
1741411306784,13,14 Register Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Cannot assign requested address,User Thread Group 1-191,text,false,Expected to find an object with property ['success'] in path $ but found 'java.lang.String'. This is not a json object according to the JsonProvider: 'com.jayway.jsonpath.spi.json.JsonSmartJsonProvider'.,2299,0,225,225,http://localhost:8080/authentication/register,0,0,13
1741411306788,13,15 Login Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Cannot assign requested address,User Thread Group 1-157,text,false,Expected to find an object with property ['success'] in path $ but found 'java.lang.String'. This is not a json object according to the JsonProvider: 'com.jayway.jsonpath.spi.json.JsonSmartJsonProvider'.,2299,0,225,225,http://localhost:8080/authentication/login,0,0,13
1741411306802,20,15 Login Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Cannot assign requested address,User Thread Group 1-158,text,false,Expected to find an object with property ['success'] in path $ but found 'java.lang.String'. This is not a json object according to the JsonProvider: 'com.jayway.jsonpath.spi.json.JsonSmartJsonProvider'.,2299,0,226,226,http://localhost:8080/authentication/login,0,0,20
1741411306808,15,14 Register Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Cannot assign requested address,User Thread Group 1-192,text,false,Expected to find an object with property ['success'] in path $ but found 'java.lang.String'. This is not a json object according to the JsonProvider: 'com.jayway.jsonpath.spi.json.JsonSmartJsonProvider'.,2299,0,227,227,http://localhost:8080/authentication/register,0,0,15
