timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1741411316775,439,23 Get Stock Portfolio Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Cannot assign requested address,User Thread Group 1-319,text,false,Expected to find an object with property ['success'] in path $ but found 'java.lang.String'. This is not a json object according to the JsonProvider: 'com.jayway.jsonpath.spi.json.JsonSmartJsonProvider'.,2299,0,579,579,http://localhost:8080/transaction/getStockPortfolio,0,0,439
1741411316878,337,17 Add Money Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Cannot assign requested address,User Thread Group 1-611,text,false,Expected to find an object with property ['success'] in path $ but found 'java.lang.String'. This is not a json object according to the JsonProvider: 'com.jayway.jsonpath.spi.json.JsonSmartJsonProvider'.,2299,0,577,577,http://localhost:8080/transaction/addMoneyToWallet,0,0,337
1741411316822,395,20 Get Stock Transactions Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Cannot assign requested address,User Thread Group 1-485,text,false,Expected to find an object with property ['success'] in path $ but found 'java.lang.String'. This is not a json object according to the JsonProvider: 'com.jayway.jsonpath.spi.json.JsonSmartJsonProvider'.,2299,0,577,577,http://localhost:8080/transaction/getStockTransactions,0,0,395
1741411316956,262,15 Login Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Cannot assign requested address,User Thread Group 1-813,text,false,Expected to find an object with property ['success'] in path $ but found 'java.lang.String'. This is not a json object according to the JsonProvider: 'com.jayway.jsonpath.spi.json.JsonSmartJsonProvider'.,2299,0,577,577,http://localhost:8080/authentication/login,0,0,262
1741411317172,45,17 Add Money Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Cannot assign requested address,User Thread Group 1-723,text,false,Expected to find an object with property ['success'] in path $ but found 'java.lang.String'. This is not a json object according to the JsonProvider: 'com.jayway.jsonpath.spi.json.JsonSmartJsonProvider'.,2299,0,577,577,http://localhost:8080/transaction/addMoneyToWallet,0,0,45
1741411315915,470,19 Place Stock Order Request,400,,User Thread Group 1-526,text,false,"Value in json path '$.success' expected to match regexp 'true', but it did not match: 'false'",388,283,552,552,http://localhost:8080/engine/placeStockOrder,470,0,188
1741411316850,371,22 Get Wallet Balance Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Cannot assign requested address,User Thread Group 1-366,text,false,Expected to find an object with property ['success'] in path $ but found 'java.lang.String'. This is not a json object according to the JsonProvider: 'com.jayway.jsonpath.spi.json.JsonSmartJsonProvider'.,2299,0,577,577,http://localhost:8080/transaction/getWalletBalance,0,0,371
1741411315379,1842,14 Register Request,200,,User Thread Group 1-764,text,true,,371,299,577,577,http://localhost:8080/authentication/register,1842,0,22
1741411316907,315,20 Get Stock Transactions Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Cannot assign requested address,User Thread Group 1-452,text,false,Expected to find an object with property ['success'] in path $ but found 'java.lang.String'. This is not a json object according to the JsonProvider: 'com.jayway.jsonpath.spi.json.JsonSmartJsonProvider'.,2299,0,577,577,http://localhost:8080/transaction/getStockTransactions,0,0,315
1741411316904,319,23 Get Stock Portfolio Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Cannot assign requested address,User Thread Group 1-419,text,false,Expected to find an object with property ['success'] in path $ but found 'java.lang.String'. This is not a json object according to the JsonProvider: 'com.jayway.jsonpath.spi.json.JsonSmartJsonProvider'.,2299,0,577,577,http://localhost:8080/transaction/getStockPortfolio,0,0,319
